planet_name,transit_depth,transit_duration,eq_temperature,insolation_flux,planet_radius,stellar_temp,stellar_gravity,disposition
TOI 5901.01,3750.0,3.459,1253.0,409.941,11.9323,5867.0,3.88,0.0
TOI 5902.01,5930.0,4.084,1606.0,1106.76,13.6377,7035.0,4.18,1.0
TOI 5903.01,5560.0,1.597,1198.0,343.055,11.779,5869.0,4.1,1.0
TOI 5904.01,7790.0,3.223,1156.0,296.507,13.5941,5975.7,4.09,1.0
TOI 5905.01,17150.0,2.369,1049.0,201.365,11.3795,4881.0,4.5,1.0
TOI 5907.01,3740.0,0.796,1963.0,2467.92,8.31454,5766.0,4.38,1.0
TOI 5908.01,7520.0,3.005,2075.0,3082.85,11.6029,7143.0,4.4,0.0
TOI 5909.01,4300.0,3.344,1328.0,517.385,12.9614,6269.0,3.94,1.0
TOI 591.01,40640.0,6.035,1924.0,2278.83,87.0155,9365.0,4.08,0.0
TOI 5910.01,4810.0,7.888,1092.0,236.125,8.64247,6330.0,4.31,0.0
TOI 5911.01,7750.0,4.015,1567.0,1001.22,12.1613,6304.5,4.27,1.0
TOI 5912.01,3790.0,5.483,1266.0,426.677,14.2131,5612.0,3.71,1.0
TOI 5914.01,5820.0,3.243,1213.0,359.493,8.92241,5561.0,4.32,1.0
TOI 5915.01,49260.0,3.396,481.0,8.90508,13.0082,3923.0,4.66,0.0
TOI 5916.01,48700.0,1.866,735.0,48.4913,10.9197,3504.0,4.75,1.0
TOI 5917.01,5560.0,3.537,1504.0,850.594,9.54371,6345.0,4.31,1.0
TOI 5918.01,12030.0,2.032,1420.0,675.543,11.6988,5771.0,4.41,1.0
TOI 5919.01,3730.0,2.943,1137.0,277.556,13.2129,5393.0,3.76,1.0
TOI 592.01,1948.0,3.482,942.0,131.058,8.3814,6439.3,4.12,0.0
TOI 5920.01,4500.0,2.127,578.0,18.6278,10.5168,6120.0,4.12,0.0
TOI 5921.01,4940.0,4.514,1476.0,788.546,15.3662,6152.0,3.82,1.0
TOI 5922.01,8550.0,3.795,1120.0,261.968,16.7817,5204.1,3.88,1.0
TOI 5923.01,8980.0,3.596,1429.0,692.888,13.4189,6059.0,4.2,1.0
TOI 5924.01,4380.0,5.957,1530.0,911.223,14.9548,6122.0,3.71,0.0
TOI 5925.01,10230.0,2.218,948.0,134.424,11.9381,6352.0,4.42,1.0
TOI 5926.01,6560.0,1.997,987.0,157.644,7.38288,5430.0,4.52,1.0
TOI 5927.01,6140.0,3.657,1617.0,1136.26,12.6264,6503.0,4.17,1.0
TOI 5928.01,8870.0,3.478,1643.0,1210.17,12.5001,6277.0,4.29,1.0
TOI 5929.01,7730.0,3.148,1382.0,605.972,15.6586,6662.0,4.08,1.0
TOI 5930.01,4500.0,4.539,1743.0,1535.28,11.9632,6289.0,3.95,1.0
TOI 5931.01,5800.0,2.896,1253.0,409.43,9.6255,5763.0,4.26,1.0
TOI 5932.01,11350.0,1.826,1232.0,383.536,18.292,6323.0,4.09,1.0
TOI 5933.01,11420.0,1.245,557.0,16.0188,8.79073,4743.0,4.57,1.0
TOI 5934.01,14510.0,1.463,1152.0,292.554,20.0973,6190.0,4.11,1.0
TOI 5935.01,10640.0,1.597,1008.0,171.551,13.0636,5585.0,4.25,1.0
TOI 5937.01,15800.0,3.007,502.0,10.5716,13.6234,5403.0,4.36,1.0
TOI 5938.01,2680.0,2.098,1106.0,249.273,3.92152,4452.0,4.54,1.0
TOI 5939.01,3640.0,6.11,1542.0,940.498,12.5189,6078.0,3.86,1.0
TOI 5940.01,15830.0,5.176,1551.0,961.087,11.4232,3662.0,4.72,0.0
TOI 5941.01,1920.0,4.091,747.0,51.7045,2.97165,4738.0,4.64,1.0
TOI 5942.01,3460.0,2.008,1889.0,2118.23,15.2145,6453.0,3.76,0.0
TOI 5943.01,6960.0,6.116,975.0,150.132,11.2628,6237.4,4.27,1.0
TOI 5944.01,15160.0,2.479,947.0,133.684,11.945,5933.0,4.5,1.0
TOI 5945.01,4430.0,3.422,1553.0,967.25,9.00661,6117.0,4.22,1.0
TOI 5946.01,1820.0,6.944,1902.0,2173.06,12.52,6742.0,3.66,1.0
TOI 5947.01,510.0,1.937,873.0,96.5124,2.15853,5451.0,4.54,1.0
TOI 5949.01,337.0,1.712,1236.0,387.637,1.40901,4996.0,4.57,1.0
TOI 5949.02,172.0,1.851,1018.0,178.535,0.974713,4996.0,4.57,1.0
TOI 595.01,560.0,2.772,1007.0,170.804,6.82171,6258.1,3.59,0.0
TOI 5951.01,360.0,1.777,1539.0,932.329,3.27956,6689.0,4.19,1.0
TOI 5952.01,5549.0,4.283,514.0,11.5909,17.5122,5513.0,3.75,1.0
TOI 5954.01,2409.0,1.281,747.0,51.9069,13.1568,6906.0,3.84,0.0
TOI 5955.01,518.7240999,1.045052,1216.1685093,517.0065166,1.6802901,3844.0,4.6589,1.0
TOI 5956.01,45240.8420953,0.983716,815.2828522,104.4129181,10.6079914,3207.0,4.74975,1.0
TOI 5957.01,9420.0,3.491,1731.0,1493.68,12.5826,6756.31,4.38298,1.0
TOI 5958.01,400.6390117,1.5098977,1352.7258275,791.3345542,2.0651033,5816.0,4.48945,1.0
TOI 5959.01,7175.6801891,6.1089711,1648.9928347,1747.4150659,18.031156,6074.0,3.85122,1.0
TOI 596.01,745.1393405,2.4400695,2781.4385255,14144.8668844,8.3090193,6017.0,3.55,0.0
TOI 5960.01,9490.8396842,3.9016058,1592.4951117,1519.96446,14.2287485,6401.79,4.23563,1.0
TOI 5961.01,342.1852102,1.2809267,955.7638559,197.2074933,1.3134056,3900.68,4.5239,1.0
TOI 5962.01,3853.8831363,1.068842,1137.0548605,395.0450985,4.8624405,5383.13,4.7447,0.0
TOI 5963.01,11939.7472843,3.3699025,1314.2372675,705.0438271,15.1546943,5924.0,4.21239,1.0
TOI 5964.01,15590.0,3.247,1270.0,431.951,14.4616,5771.0,4.33924,1.0
TOI 5965.01,1577.257225,4.8390265,1474.8087701,1118.0567499,7.6400361,5729.0,3.95931,1.0
TOI 5966.01,11844.6534836,2.441937,1257.6993121,591.3277978,12.0728557,6084.0,4.45887,0.0
TOI 5967.01,1344.0,3.901,743.0,50.6698,3.32532,5758.0,4.45663,1.0
TOI 5968.01,520.0,4.495,1180.0,322.574,1.90769,5940.0,4.42516,1.0
TOI 5968.02,695.0,3.487,956.0,138.746,2.47478,5940.0,4.42516,1.0
TOI 5969.01,21472.3061237,2.5053873,633.3727192,38.0328101,11.5285264,4302.0,4.5054,1.0
TOI 597.01,1290.149756,2.63,846.0,85.1668,8.5555002,4951.7,3.55,0.0
TOI 5970.01,28695.1012159,2.2215324,926.3544365,174.0322539,12.6556708,4713.98,4.56492,1.0
TOI 5971.01,8891.5603147,4.2579634,1634.7344157,1687.7566393,17.0087765,6528.05,4.0799,1.0
TOI 5972.01,17803.0,2.958,1371.0,587.098,16.3776,6052.0,4.34258,1.0
TOI 5973.01,3842.0,2.506,1403.0,643.751,6.79941,6238.0,4.33794,1.0
TOI 5974.01,1037.7815799,0.9051433,662.7454689,45.5940395,1.2127014,3487.0,4.85306,1.0
TOI 5975.01,2858.622379,15.3281375,577.1642659,26.2251959,8.4472776,6508.0,4.18652,1.0
TOI 5976.01,1462.5517623,1.5315811,972.9866029,211.8109673,1.4551234,3256.0,4.85874,0.0
TOI 5978.01,153.5319003,1.247372,1941.9263461,3360.8723448,1.3097748,5632.0,4.45734,1.0
TOI 5979.01,283.0,3.014,1190.0,333.088,1.45952,5655.0,4.50815,1.0
TOI 5980.01,585.7148869,4.3996752,355.2207257,3.7628265,1.9748837,5391.0,4.61444,1.0
TOI 5981.01,1867.3179922,2.6555328,499.5920759,14.7225544,2.3954787,3721.0,4.703,1.0
TOI 5982.01,23972.8957136,5.1869737,214.0696563,0.4962968,12.5609376,5439.49,4.59877,1.0
TOI 5983.01,863.0912024,0.9889992,787.0157613,90.6681431,1.375524,3406.0,4.82682,1.0
TOI 5984.01,4017.8298399,2.5787928,1065.3350121,304.4148279,5.5008027,5410.0,4.53617,1.0
TOI 5985.01,242.4992335,2.1700812,1041.6319451,278.2134769,1.5356382,4837.0,4.55481,1.0
TOI 5986.01,1501.2063653,11.0403765,754.4387662,76.5626552,6.8872276,6373.72,4.05962,1.0
TOI 5987.01,1609.7433089,4.8155571,291.8663524,1.7149724,2.4883067,3943.0,4.6329,1.0
TOI 5988.01,248.9571168,1.9640812,1987.0783791,3684.5206378,2.0046235,5706.0,4.37,1.0
TOI 5989.01,796.5543815,3.8812584,1035.3989982,271.6138825,3.5242338,6173.0,4.44273,1.0
TOI 599.01,4744.55,1.755,4448.0,65023.4,20.1053,6991.1,3.83,0.0
TOI 5990.01,456.5698347,6.2194192,522.1793937,17.5711392,2.2203819,5626.0,5.47131,1.0
TOI 5991.01,127.6112321,3.3795425,1077.1479991,318.1431068,1.6279088,5983.0,4.29138,1.0
TOI 5992.01,11271.5765812,2.9574257,908.6681834,161.117342,11.980977,5368.0,4.30215,1.0
TOI 5993.01,1280.5898265,10.6581231,795.8922782,94.828344,7.1843683,6197.21,4.08307,1.0
TOI 5994.01,3581.1493923,2.5395549,607.6515119,32.2210236,3.7927661,4564.61,4.68645,1.0
TOI 5995.01,516.1273113,9.0400019,1082.7227478,324.7805755,15.6817806,4643.39,4.438,1.0
TOI 5996.01,3819.91221,7.3613043,715.7032239,62.0087384,12.6721874,8953.0,4.22329,1.0
TOI 5997.01,356.813695,1.7818546,730.2379204,67.2014321,1.5874236,4674.0,4.61121,1.0
TOI 5998.01,1771.5047592,2.8573107,557.8740267,22.8910424,3.093161,4066.0,4.52539,1.0
TOI 5999.01,771.0,1.92,852.0,87.7838,2.87691,6133.77,4.32058,1.0
TOI 6000.01,674.8277016,0.7637477,1022.913907,258.7481981,1.015263,3419.0,4.84756,2.0
TOI 6001.01,10093.1737819,3.8750477,1590.5768607,1512.6541471,16.7208629,6052.0,4.1353,1.0
TOI 6002.01,4030.7760993,1.5530648,296.3966212,1.8239545,1.5489482,3272.0,4.99712,2.0
TOI 6003.01,289.4487735,4.0842391,1287.6680247,649.7355768,2.9189614,6149.0,4.14765,1.0
TOI 6004.01,1728.7453821,1.8852042,411.7798487,6.7948733,2.1083189,3759.27,4.86726,1.0
TOI 6005.01,919.5336262,4.5431711,536.1746979,19.5319797,3.563467,4816.0,4.59996,1.0
TOI 6006.01,1292.7152523,1.1724398,986.1732636,223.5290118,2.6163105,4715.0,4.57812,1.0
TOI 6007.01,3029.1585847,4.2222063,106.5435861,0.030453,2.8632815,3500.0,4.80448,1.0
TOI 6008.01,2045.7091221,0.5478598,649.3272227,42.012202,1.2465478,3098.0,5.00721,2.0
TOI 6009.01,2550.0,1.225,2594.0,7523.43,11.5208,8552.3,4.18,1.0
TOI 601.01,1177.0,1.999,1229.0,379.541,11.3342,6221.0,3.53,1.0
TOI 6010.01,1005.0,0.494,1658.0,1255.21,6.12033,5842.0,4.17,1.0
TOI 6011.01,12009.0,1.496,1010.0,172.957,14.5204,5770.0,4.438,1.0
TOI 6012.01,3669.0022778,5.3495584,809.6830845,101.5736987,7.2826036,6119.0,4.35436,1.0
TOI 6013.01,13770.1931364,3.1400826,1237.7606776,554.7122128,12.3569361,5698.38,4.40322,1.0
TOI 6014.01,12429.3724559,3.7121363,1730.9375747,2121.5175266,17.7001932,6116.0,4.11132,1.0
TOI 6015.01,7531.4221197,3.5311266,1406.737585,925.4934848,13.8395402,6001.0,4.12263,1.0
TOI 6016.01,8925.0,3.71,1382.0,606.797,14.9702,5807.0,4.06406,2.0
TOI 6017.01,6997.4591212,3.0652269,1839.3305452,2704.955558,14.717643,6207.39,4.03891,1.0
TOI 6018.01,571.3138896,1.4407556,1031.2997377,267.3379607,1.902342,4983.53,4.65066,1.0
TOI 6019.01,3222.8170072,5.4881637,1013.8009423,249.6501113,12.189719,5559.5,3.84,1.0
TOI 6021.01,12273.0056923,3.4937463,1869.4111277,2886.2922002,17.7163979,6161.0,4.1171,1.0
TOI 6022.01,107974.2359543,1.41745,597.0685598,30.0343207,17.7947707,3264.0,4.8548,1.0
TOI 6022.02,4280.7714918,2.7821528,642.7614652,40.3385544,2.4829303,3264.0,4.8548,1.0
TOI 6025.01,1280.0,2.071,3126.0,15853.1,8.97675,8448.0,3.98,1.0
TOI 6026.01,230.0,1.313,1211.0,357.418,1.28307,4540.4,4.5,1.0
TOI 6027.01,57872.8336091,2.7440612,1055.5743901,293.4109933,24.2892126,4389.0,4.24954,1.0
TOI 6028.01,8682.2466029,3.8545141,1164.2236638,434.1768781,11.6470757,6086.0,4.31517,1.0
TOI 6029.01,2387.0,5.684,1484.0,806.794,11.022,5852.0,3.64892,2.0
TOI 603.01,2249.0,6.495,942.0,131.122,7.89958,5900.8,4.04,2.0
TOI 6030.01,7445.2479047,2.1928372,2383.7563437,7630.771499,15.3898195,8039.0,4.31943,1.0
TOI 6031.01,25640.8126075,3.1026968,1676.1615458,1865.4537814,20.6364944,6340.0,4.33387,1.0
TOI 6032.01,347.7876879,7.8217079,1540.7755679,1331.9212095,4.8405988,6083.0,3.68069,1.0
TOI 6033.01,5645.2975375,6.0379226,882.4917606,143.3387586,11.1154985,6345.0,4.21827,1.0
TOI 6034.01,49904.2528728,1.5879379,661.8718403,45.3541068,12.1450869,3628.0,4.73924,2.0
TOI 6037.01,560.0,6.257,2243.0,4207.93,4.59761,6950.0,3.78,0.0
TOI 6038.01,1068.0,4.571,1617.0,1135.31,4.71778,6305.0,4.11,2.0
TOI 6039.01,1590.0,1.203,669.0,33.4398,10.2441,6255.0,3.88,0.0
TOI 6041.01,2352.0,3.534,566.0,17.1449,4.39378,5359.0,4.55,1.0
TOI 6042.01,2000.0,1.461,1048.0,200.285,18.0417,9434.0,3.66,1.0
TOI 6043.01,10456.8418233,3.0559836,1423.5425881,970.5163576,12.7803657,5596.0,4.24644,1.0
TOI 6044.01,383.7274369,1.5107491,1482.7274023,1142.2633882,2.1962137,5957.0,4.39105,1.0
TOI 6045.01,2569.9421713,6.5647136,1458.8996447,1070.588751,11.8138164,6128.0,3.7824,1.0
TOI 6046.01,15800.4739836,2.9160091,1223.7992852,530.104856,12.9118144,5845.0,4.44554,1.0
TOI 6047.01,16749.4607119,6.7307424,1360.0729581,808.6671936,14.7083576,5583.0,4.46043,1.0
TOI 6048.01,1006.1582134,3.4008546,1410.9076511,936.5163332,5.5323212,6235.0,4.05522,1.0
TOI 6049.01,11069.1320347,5.5511467,762.1896249,79.7577939,9.5731365,5663.55,4.53693,1.0
TOI 6050.01,6502.5514222,4.955098,1475.0069316,1118.657778,15.2816665,6243.0,3.98185,1.0
TOI 6051.01,22430.0040626,4.1169544,1513.8331768,1241.1751658,22.5941886,6574.32,4.23875,1.0
TOI 6052.01,8561.4394866,4.1381202,1391.5756101,886.2336482,14.9544789,5679.0,4.07294,1.0
TOI 6054.01,225.5988767,5.800713,1221.8268955,526.6956422,2.5277726,6111.67,4.08398,2.0
TOI 6054.02,284.6855263,6.529918,1028.0064164,263.9394474,2.7981797,6111.67,4.08398,2.0
TOI 6055.01,69488.1410322,1.3521675,1092.8518572,337.1057655,19.5460599,3493.0,4.432,1.0
TOI 6056.01,18253.753966,2.6691319,1039.1796205,275.6027117,12.6079161,4996.0,4.47095,1.0
TOI 6057.01,1239.1563644,8.8021114,1379.8484358,856.7350684,8.6575486,6402.35,3.78349,1.0
TOI 6058.01,592.0,1.474,1626.0,1161.29,3.89751,4403.0,4.58,1.0
TOI 6059.01,778.0,2.628,920.0,118.939,2.19947,5413.7,4.55,1.0
TOI 606.01,3372.0,2.661,3091.0,15162.9,30.4003,6514.0,4.03,0.0
TOI 6060.01,720.0,2.344,1624.0,1156.25,8.3102,7373.8,3.56,1.0
TOI 6061.01,313.0,3.313,966.0,144.968,1.51687,5639.0,4.46,1.0
TOI 6062.01,898.0,3.203,950.0,135.613,2.68623,5936.0,4.47,1.0
TOI 6064.01,6498.0,3.463,807.0,70.5288,13.4962,6803.6,4.12,1.0
TOI 6065.01,417.0,3.785,2135.0,3451.52,4.6173,6061.0,4.21,1.0
TOI 6066.01,168.0,2.742,2049.0,2928.12,1.87367,6335.0,4.1,1.0
TOI 6067.01,659.0,2.986,299.0,1.3372,2.89746,6236.0,4.35,1.0
TOI 6068.01,460.0,2.717,872.0,96.346,2.81276,6718.0,4.32,1.0
TOI 607.01,1438.6746953,2.1680096,3322.8508101,28811.4006979,11.0288578,9389.0,3.92,0.0
TOI 6070.01,1191.6067436,3.1254171,672.3725733,48.3015382,2.7531721,4998.0,4.58615,1.0
TOI 6071.01,8748.7436413,2.2975955,1013.0874521,248.9480604,10.9418064,5358.0,4.34315,1.0
TOI 6072.01,16316.0231993,2.720758,1213.2274319,512.0234924,14.7244708,5720.0,4.37355,1.0
TOI 6073.01,9692.5415934,3.6398573,1487.0514371,1155.6463869,15.0466879,6007.22,4.18781,1.0
TOI 6074.01,171.2764262,1.5751733,803.406097,98.4603771,1.5690907,5865.0,4.44965,1.0
TOI 6075.01,594.2376069,8.6876381,203.5682958,0.4058463,1.7373781,4193.0,4.53686,1.0
TOI 6076.01,1456.9031847,6.6602076,259.5261864,1.0721258,5.3917254,6665.4,4.31,1.0
TOI 6077.01,1956.0116833,2.1060279,796.3320731,95.0381191,2.9944585,3761.0,4.60411,1.0
TOI 6078.01,684.0,2.037,677.0,35.0646,2.23934,5212.0,4.51487,1.0
TOI 6078.02,705.0,3.769,949.0,135.17,3.89809,5212.0,4.51487,1.0
TOI 6079.01,2021.5793679,5.8731029,496.9023128,14.4080456,7.5126605,6501.0,4.25028,1.0
TOI 6080.01,913.8621738,3.5853172,919.3282171,168.8120184,3.3778836,5680.0,4.38997,1.0
TOI 6081.01,6241.5672443,4.9429378,1109.4957891,358.1159257,12.4048291,5597.0,4.04717,1.0
TOI 6082.01,100.0,1.882,1048.0,200.507,1.31196,5694.0,4.95801,1.0
TOI 6083.01,3608.2663496,9.3055095,241.1728841,0.7995303,6.0762071,5576.31,4.48425,1.0
TOI 6084.01,1642.1950326,1.4148388,1806.1549461,2515.0175544,10.7278887,8096.0,4.28307,0.0
TOI 6085.01,317.9766458,14.1230558,148.7311702,0.1156456,1.4099651,5106.0,4.62161,1.0
TOI 6086.01,1372.5136834,0.8267002,604.3465776,31.5257386,0.9650619,3300.0,4.97775,2.0
TOI 6087.01,2097.1164668,2.2996357,529.1847026,18.5331878,5.0218625,5819.72,4.41305,1.0
TOI 6088.01,713.8494352,3.2593808,793.897973,93.8814469,2.6996251,5511.0,4.50367,1.0
TOI 6089.01,654.7322821,4.3141611,1550.1353571,1364.5815362,4.1549554,5772.0,4.04527,1.0
TOI 6090.01,10708.303583,3.7013817,1113.8339818,363.7498778,15.2797869,5490.0,4.3011,1.0
TOI 6091.01,1496.7919264,1.9734133,605.8924433,31.8495386,2.4406793,3921.0,4.648,1.0
TOI 6092.01,12855.6961211,4.6672536,231.1714878,0.674929,5.1306856,3476.0,4.81846,0.0
TOI 6093.01,1115.0,1.113,2380.0,5327.83,7.85938,6004.0,4.13,1.0
TOI 6094.01,892.0,2.868,2839.0,10790.5,12.1856,6251.1,3.79,0.0
TOI 6095.01,529.0,1.289,1187.0,329.608,1.86733,5260.0,4.59,1.0
TOI 6096.01,285.0,2.121,2871.0,11290.9,2.42354,6613.8,4.28,0.0
TOI 6098.01,362.0,1.439,1048.0,200.856,2.11652,5599.3,4.37,1.0
TOI 6099.01,598.0,2.284,785.0,63.339,1.80945,4610.0,4.55,1.0
TOI 610.01,3865.0,3.245,3009.0,13611.8,16.4945,7889.0,4.53,0.0
TOI 6100.01,1316.7462021,1.0677974,1447.8874391,1038.6284238,3.2034237,5223.0,4.53,1.0
TOI 6101.01,19240.1766706,2.0496174,1689.3374258,1924.8044588,15.3206915,5595.4,4.4,2.0
TOI 6102.01,14601.0562246,2.9133817,1040.908324,277.4411832,12.0561316,5878.0,4.47546,1.0
TOI 6103.01,10616.2597804,3.1662519,1596.416451,1534.9908103,13.8082328,7069.0,4.40124,1.0
TOI 6104.01,2845.1432466,8.4737438,1844.7784392,2737.1453387,17.4517774,6316.0,3.53,1.0
TOI 6105.01,14146.4724409,2.4986472,1516.5077563,1249.9698719,14.4173412,6176.8,4.5,1.0
TOI 6107.01,7609.2687873,3.9779406,2670.8488477,12025.9181554,23.926255,7810.0,4.08,1.0
TOI 6108.01,7843.4867323,3.6211626,1330.1277094,739.7659967,12.5321785,5748.0,4.19506,1.0
TOI 6109.01,1730.0,2.337,786.0,63.3913,4.04578,5416.1,4.49,1.0
TOI 6109.02,1470.0,1.107,700.0,39.9451,3.92346,5416.1,4.49,1.0
TOI 611.01,1440.0,3.402,2207.0,3942.66,5.30134,4869.0,4.54,1.0
TOI 6110.01,23010.0,1.105,829.0,78.6048,8.66923,3642.0,4.7,1.0
TOI 6112.01,2197.0,1.373,1444.0,721.952,7.26339,6556.9,4.18,1.0
TOI 6113.01,6245.0,6.715,1817.0,1810.88,20.0897,6178.0,3.65,1.0
TOI 6114.01,5133.0,2.618,831.0,79.5224,8.74683,5943.0,4.34,1.0
TOI 6115.01,17309.0,1.722,1092.0,236.183,17.9469,6389.0,4.24,1.0
TOI 6117.01,5737.0,5.285,1143.0,283.77,11.5656,6209.0,4.08,1.0
TOI 6118.01,2652.0,8.452,2204.0,3924.24,16.1625,6455.0,3.48,1.0
TOI 6119.01,13290.0,2.712,1316.0,498.042,16.5857,6437.0,4.15,1.0
TOI 612.01,1368.0,1.099,2409.0,5597.87,5.5813,7126.0,4.29,1.0
TOI 6120.01,22574.0,1.997,1140.0,280.388,12.6797,4894.0,4.53,1.0
TOI 6121.01,9377.0,3.088,1420.0,675.152,13.1247,6725.0,4.32,1.0
TOI 6122.01,5689.0,5.626,1777.0,1656.67,15.7213,6391.0,3.87,1.0
TOI 6123.01,15664.0,4.406,1597.0,1082.21,19.554,6298.6,4.14,1.0
TOI 6124.01,22441.0,2.303,1119.0,260.51,12.7345,5149.0,4.53,1.0
TOI 6125.01,18595.0,1.963,1064.0,213.379,12.0547,4767.0,4.46,1.0
TOI 6126.01,9174.0,4.672,1163.0,304.256,14.5353,5767.0,4.07,1.0
TOI 6127.01,4926.0,4.908,1281.0,448.269,11.0925,5922.0,4.0,1.0
TOI 6128.01,2992.0,1.897,1094.0,237.971,10.3672,5713.2,3.89,1.0
TOI 6129.01,18296.0,3.334,1121.0,262.966,17.1637,5656.1,4.2,1.0
TOI 6130.01,13405.0,1.806,1351.0,553.561,14.5439,5967.0,4.34,2.0
TOI 6131.01,6564.0,3.109,1745.0,1540.79,13.9066,6286.0,4.01,1.0
TOI 6132.01,18261.0,4.153,681.0,35.8015,14.443,5641.0,4.32,1.0
TOI 6133.01,24705.0,3.519,1512.0,869.445,20.7632,6364.0,4.3,0.0
TOI 6134.01,9667.0,4.261,1619.0,1141.48,14.7013,6600.0,4.13,1.0
TOI 6135.01,10899.0,3.129,1522.0,891.85,13.4185,5660.5,4.27,1.0
TOI 6136.01,19441.0,1.843,914.0,116.092,12.2764,5494.0,4.52,1.0
TOI 6137.01,143020.0,0.995,984.0,155.949,21.8226,3112.0,4.83,1.0
TOI 6138.01,3218.0,3.889,930.0,124.326,5.19023,5749.0,4.47,1.0
TOI 6139.01,7172.0,3.666,1007.0,170.744,16.2977,6486.0,3.97,1.0
TOI 614.01,820.279,1.622,1865.0,2010.85,6.77007,5362.0,3.75,0.0
TOI 6140.01,9883.0,2.577,1328.0,517.706,12.8496,6121.0,4.25,1.0
TOI 6141.01,16613.0,1.538,1173.0,315.217,16.2086,6090.2,4.28,1.0
TOI 6142.01,8884.0,1.617,810.0,71.7847,10.077,5511.0,4.46,1.0
TOI 6143.01,16964.0,4.537,1430.0,695.416,20.6029,5489.0,4.04,0.0
TOI 6144.01,4465.0,5.303,1273.0,436.742,10.9141,5433.0,3.91,1.0
TOI 6145.01,9866.0,3.299,1347.0,547.02,11.9626,5885.0,4.19,1.0
TOI 6146.01,6130.0,4.962,1541.0,937.58,14.6817,5770.0,3.81,1.0
TOI 6148.01,3994.0,2.687,1109.0,251.431,11.1765,6134.6,4.01,1.0
TOI 6149.01,5815.0,7.214,1136.0,277.264,8.52588,6122.0,4.3,1.0
TOI 615.01,11972.0,4.007,1682.0,1329.63,19.1536,7437.0,4.21,2.0
TOI 6150.01,18418.0,1.108,1067.0,215.564,13.7943,3818.0,4.6,1.0
TOI 6151.01,698.0,2.174,1942.0,2365.6,7.06395,6008.0,3.77,1.0
TOI 6152.01,4448.0,2.587,1571.0,1013.24,11.3204,7803.0,4.26,0.0
TOI 6153.01,15619.0,3.064,1376.0,595.319,14.495,6158.0,4.32,1.0
TOI 6154.01,22440.0,1.614,940.0,129.797,12.3642,4654.0,4.51,1.0
TOI 6155.01,5502.0,0.955,1373.0,591.525,11.6345,6049.0,4.13,1.0
TOI 6157.01,29113.0,0.453,901.0,109.834,11.7778,3522.0,4.77,0.0
TOI 6158.01,30036.0,0.916,453.0,7.01479,9.04276,3413.0,4.77,1.0
TOI 6159.01,10662.0,1.805,964.0,143.488,11.2001,5714.9,4.35,1.0
TOI 6160.01,21776.0,2.833,388.0,3.77501,14.5988,5081.0,4.48,1.0
TOI 6161.01,5879.0,1.414,788.0,64.1962,11.2346,6051.0,4.19,1.0
TOI 6162.01,11766.0,2.809,2187.0,3803.45,18.4423,7218.8,4.21,1.0
TOI 6163.01,26035.0,3.465,777.0,60.6571,15.8848,5472.0,4.42,1.0
TOI 6164.01,17237.0,1.203,610.0,22.9867,10.2565,4376.0,4.52,1.0
TOI 6165.01,23720.0,2.178,648.0,29.3516,9.68709,3744.0,4.63,1.0
TOI 6166.01,15426.0,2.407,1696.0,1374.91,13.3235,6012.0,4.4,1.0
TOI 6167.01,4622.0,4.67,1316.0,498.329,10.6429,6174.0,4.0,1.0
TOI 6168.01,5709.0,4.08,1519.0,884.118,14.7894,6071.2,3.9,1.0
TOI 6169.01,3183.0,3.791,858.0,90.3305,11.3217,6891.0,3.93,1.0
TOI 6170.01,10819.0,3.282,1582.0,1041.16,14.9972,5838.0,4.12,2.0
TOI 6171.01,3898.0,4.812,1680.0,1322.91,12.686,5876.0,3.79,1.0
TOI 6172.01,3871.0,4.475,1374.0,592.787,7.50153,6291.9,4.25,0.0
TOI 6174.01,4435.0,3.457,1490.0,819.047,7.44411,5638.1,4.26,1.0
TOI 6175.01,16840.0,1.891,918.0,118.196,13.6598,5543.0,4.39,1.0
TOI 6176.01,28921.0,2.946,636.0,27.248,12.931,4799.0,4.58,1.0
TOI 6177.01,10637.0,1.888,1062.0,211.573,14.6814,6076.0,4.2,1.0
TOI 6178.01,9767.0,1.815,825.0,77.0112,12.1166,5925.0,4.41,1.0
TOI 6179.01,17453.0,5.3,1010.0,173.181,20.2585,6203.0,4.32,1.0
TOI 618.01,3110.0,4.156,1250.0,405.393,7.85756,6515.0,4.25,1.0
TOI 6180.01,25316.0,2.595,1424.0,682.635,20.2394,6087.0,4.29,1.0
TOI 6181.01,3575.0,1.659,1611.0,1119.71,10.4307,7776.0,4.2,0.0
TOI 6182.01,5107.0,5.374,1737.0,1511.43,13.2499,5622.0,3.84,1.0
TOI 6183.01,4827.0,4.4,1091.0,235.614,11.1752,6047.0,4.03,1.0
TOI 6184.01,14305.0,2.714,1205.0,350.5,13.6892,5516.0,4.32,1.0
TOI 6185.01,5659.0,1.322,771.0,58.7935,12.1724,6390.0,4.19,1.0
TOI 6186.01,6901.0,1.673,1661.0,1265.88,10.7664,6033.0,4.23,0.0
TOI 6187.01,7833.0,3.601,1216.0,363.901,12.462,5785.0,4.13,1.0
TOI 6188.01,2559.0,3.03,1189.0,331.92,4.75935,5660.0,4.44,1.0
TOI 6189.01,15688.0,2.46,888.0,103.299,13.0389,5444.0,4.4,1.0
